调整订单	物料代码	仓库	调整原因	输入日期	调整库存	金额
TK1000024	84020226	E11	T999	2020-07-09	150	27184.5
TK1000024	84038002	E11	T999	2020-07-09	3600	5004
TK1000024	76510101	E11	T999	2020-07-09	1000	670
TK1000024	82080100	E11	T999	2020-07-10	15	5334.9
TK1000024	84020226	E11	T999	2020-07-11	150	27184.5
TK1000024	84038002	E11	T999	2020-07-11	4500	6255
TK1000024	82080100	E11	T999	2020-07-11	35	12448.1
TK1000024	811016000001	E11	T999	2020-07-14	37	5530.76
TK1000024	84020226	E11	T999	2020-07-14	18	3262.14
TK1000024	811036000002	E11	T999	2020-07-14	38	123.12
TK1000024	811036000002	E11	T999	2020-07-15	121	392.04
TK1000024	84020226	E11	T999	2020-07-15	30	5436.9
TK1000024	811016000001	E11	T999	2020-07-15	31	4633.88
TK1000024	82080100	E11	T999	2020-07-15	1	355.66
TK1000024	76510101	E11	T999	2020-07-15	13	8.71
TK1000024	84010603	E11	T999	2020-07-15	32	8683.2
TK1000024	84010603	E11	T999	2020-07-16	29	7869.15
TK1000024	84038002	E11	T999	2020-07-16	1627	2261.53
TK1000024	84020226	E11	T999	2020-07-16	21	3805.83
TK1000024	76510101	E11	T999	2020-07-16	48	32.16
TK1000024	84020226	E11	T999	2020-07-17	25	4530.75
TK1000024	811016000001	E11	T999	2020-07-17	41	6128.68
TK1000024	84010603	E11	T999	2020-07-17	7	1899.45
TK1000024	76510101	E11	T999	2020-07-17	45	30.15
TK1000024	84038002	E11	T999	2020-07-18	1951	2711.89
TK1000024	84020226	E11	T999	2020-07-18	24	4349.52
TK1000024	84010603	E11	T999	2020-07-18	34	9225.9
TK1000024	76510101	E11	T999	2020-07-18	325	217.75
TK1000024	84020226	E11	T999	2020-07-19	34	6161.82
TK1000024	76510101	E11	T999	2020-07-19	42	28.14
TK1000024	84020226	E11	T999	2020-07-21	5	906.15
TK1000024	84020226	E11	T999	2020-07-22	40	7249.2
TK1000024	84038002	E11	T999	2020-07-22	1977	2748.03
TK1000024	84020226	E11	T999	2020-07-22	7	1268.61
TK1000024	76510101	E11	T999	2020-07-22	270	180.9
TK1000024	84020226	E11	T999	2020-07-23	50	9061.5
TK1000024	76510101	E11	T999	2020-07-23	30	20.1
TK1000024	84020226	E11	T999	2020-07-23	20	3624.6
TK1000024	84020226	E11	T999	2020-07-23	20	3624.6
TK1000024	84038002	E11	T999	2020-07-23	610	847.9
TK1000024	76510101	E11	T999	2020-07-23	28	18.76
TK1000024	84038002	E11	T999	2020-07-24	1450	2015.5
TK1000024	84010603	E11	T999	2020-07-24	96	26049.6
TK1000024	76510101	E11	T999	2020-07-24	20	13.4
TK1000024	84038002	E11	T999	2020-07-24	1380	1918.2
TK1000024	811016000001	E11	T999	2020-07-24	19	2840.12
TK1000024	84020226	E11	T999	2020-07-24	24	4349.52
TK1000024	84010603	E11	T999	2020-07-24	1	271.35
TK1000024	76510101	E11	T999	2020-07-24	23	15.41
TK1000024	84038002	E11	T999	2020-07-25	1066	1481.74
TK1000024	84020226	E11	T999	2020-07-25	30	5436.9
TK1000024	76510101	E11	T999	2020-07-25	26	17.42
TK1000024	811016000001	E11	T999	2020-07-25	43	6427.64
TK1000024	84010603	E11	T999	2020-07-25	74	20079.9
TK1000024	84038002	E11	T999	2020-07-25	42	58.38
ADJ068701	84010755	F11	T999	2020-06-27	50000	500
ADJ068701	84030101	F11	T999	2020-06-27	5000	400
ADJ069236	84030101	F11	T999	2020-07-07	500	40
ADJ069236	84010755	F11	T999	2020-07-07	50000	500
ADJ069236	84030101	F11	T999	2020-07-07	10000	800
ADJ069836	84030101	F11	T999	2020-07-10	1000	80
ADJ069922	84030101	F11	T999	2020-07-13	500	40
ADJ070231	84030101	F11	T999	2020-07-17	1000	80
ADJ070241	84030101	F11	T999	2020-07-17	5000	400
ADJ070241	84030101	F11	T999	2020-07-17	5000	400
ADJ070272	84010755	F11	T999	2020-07-18	10000	100
ADJ070272	84030101	F11	T999	2020-07-18	5000	400
ADJ070272	84030101	F11	T999	2020-07-18	5000	400
ADJ070272	84010755	F11	T999	2020-07-18	10000	100
ADJ070272	84010755	F11	T999	2020-07-19	20000	200
ADJ070272	84030101	F11	T999	2020-07-19	5000	400
ADJ070656	84030101	F11	T999	2020-07-22	1000	80
ADJ070657	84030101	F11	T999	2020-07-22	5000	400
ADJ070657	84030101	F11	T999	2020-07-22	10000	800
ADJ070657	84010035	F11	T999	2020-07-22	1500	285
ADJ071071	84010755	F11	T999	2020-07-24	10000	100
ADJ071071	84030101	F11	T999	2020-07-24	10000	800
ADJ071071	84010755	F11	T999	2020-07-24	10000	100
ADJ071383	84010035	F11	T999	2020-07-25	2511.7	477.223
ADJ071387	84030101	F11	T999	2020-07-25	1607.6	128.608
ADJ071387	84030032	F11	T999	2020-07-25	-24.61	-382.1933
ADJ071387	84010755	F11	T999	2020-07-25	-6994.4	-69.944
ADJ071387	84010035	F11	T999	2020-07-25	2000	380
ADJ069001	76510101	F31	T999	2020-07-05	100	67
ADJ069026	84010420	F31	T999	2020-07-06	42250	1267.5
ADJ069026	84030101	F31	T999	2020-07-06	3	0.24
TK1000002	84010084	E11	TK03	2020-07-15	-3	-71.76
TK1000003	84010594	E11	TK03	2020-07-25	-780	-11739
TK1000003	86000047	E11	TK03	2020-07-25	-1536	-10659.84
TH1000196	84010069	D13	TL03	2020-07-25	-13916.7	-9045.855
TH1000196	84010070	D13	TL03	2020-07-25	-80199	-55337.31
ADJ071386	84010069	F11	TYE3	2020-07-25	-5964.3	-3876.795
ADJ071386	84010070	F11	TYE3	2020-07-25	-34371	-23715.99
TS0001781	73018761	C11	T175	2020-07-06	-10	-111.3
TS0001781	73018761	C11	T175	2020-07-06	10	111.3
TS0001781	73018761	C11	T175	2020-07-07	-18	-200.34
TS0001781	73018761	C11	T175	2020-07-07	18	200.34
TS0001781	73018761	C11	T175	2020-07-14	-16	-178.08
TS0001781	73018761	C11	T175	2020-07-14	16	178.08
TS0001781	73018761	C11	T175	2020-07-20	-9	-100.17
TS0001781	73018761	C11	T175	2020-07-20	9	100.17
TS0001776	73012049	C11	T999	2020-07-17	2478	396.48
TS0001781	70140554	C11	T175	2020-07-06	-14	-0.28
TS0001781	70140554	C11	T175	2020-07-06	14	0.28
TS0001781	70140391	C11	T175	2020-07-07	-13	-0.13
TS0001781	70140391	C11	T175	2020-07-07	13	0.13
TS0001781	70140391	C11	T175	2020-07-14	-12	-0.12
TS0001781	70140391	C11	T175	2020-07-14	12	0.12
TS0001781	710026060027	C11	T175	2020-07-23	-11310	-1017.9
TS0001781	710026060027	C11	T175	2020-07-23	11310	1017.9
TS0001781	70310118	C11	T175	2020-07-23	-10	-0.9
TS0001781	70310118	C11	T175	2020-07-23	10	0.9
TS0001781	710026060027	C11	T175	2020-07-24	-89000	-8010
TS0001781	710026060027	C11	T175	2020-07-24	89000	8010
TH1000219	70140391	D13	T175	2020-07-08	-2000	-20
TH1000219	70140391	D13	T175	2020-07-08	2000	20
TH1000219	02204100015	D13	T175	2020-07-10	-16	-0.96
TH1000219	02204100015	D13	T175	2020-07-10	16	0.96
TG1000292	70210088	D21	T175	2020-07-20	-1500	-450
TG1000292	70210088	D21	T175	2020-07-20	1500	450
TG1000292	70210088	D21	T175	2020-07-23	-2000	-600
TG1000292	70210088	D21	T175	2020-07-23	2000	600
TK1000025	70140681	E11	T175	2020-07-03	-14	-0.7
TK1000025	70140681	E11	T175	2020-07-03	14	0.7
TK1000025	70144002	E11	T175	2020-07-18	-2	-0.02
TK1000025	70144002	E11	T175	2020-07-18	2	0.02
TK1000044	70140681	E11	T175	2020-07-23	-10	-0.5
TK1000044	70140681	E11	T175	2020-07-23	10	0.5
ADJ070001	70310014	F11	T175	2020-07-15	2	0.26
ADJ070001	70310014	F11	T175	2020-07-15	-2	-0.26
ADJ070266	70310014	F11	T175	2020-07-18	1	0.13
ADJ070266	70310014	F11	T175	2020-07-18	-1	-0.13
ADJ069281	70210118	A008	T184	2020-07-08	-1	-1.4
ADJ069314	70110123	A008	T184	2020-07-08	-242	-67.76
ADJ069315	70418051	A008	T184	2020-07-08	-10	-1.3
ADJ069376	70310150	A008	T184	2020-07-08	-10	-3.5
ADJ069377	70110058	A008	T184	2020-07-08	-23	-4.14
ADJ069378	70318000013	A008	T184	2020-07-08	-7	-4.55
ADJ070920	70210082	A008	T184	2020-07-24	-1	-0.28
ADJ070034	70310011	A03	T188	2020-07-16	-4	-0.52
ADJ070076	70310114	A03	T188	2020-07-16	-2	-1.1
ADJ070077	70410224	A03	T188	2020-07-16	-4	-0.04
ADJ070078	70410312	A03	T188	2020-07-16	-2	-0.54
ADJ070125	70110164	A03	T188	2020-07-16	-2	-0.18
ADJ070126	70410302	A03	T188	2020-07-16	-4	-0.04
ADJ070176	70310131	A03	T188	2020-07-16	-4	-0.08
ADJ070177	70410309	A03	T188	2020-07-16	-2	-0.38
TB1002395	70210128	B11	T999	2020-07-06	30	14.1
TB1002395	70210144	B11	T999	2020-07-06	-30	-13.8
TB1002395	7021806201	B11	T999	2020-07-15	-11	-5.06
TB1002395	7021501701	B11	T999	2020-07-15	-4	-1.56
TB1002395	70215022	B11	T999	2020-07-15	15	8.4
TB1002395	70215020	B11	T999	2020-07-20	-115	-59.8
TB1002395	70215023	B11	T999	2020-07-20	115	51.75
TS0001776	70140159	C11	T999	2020-06-30	-20449	-204.49
TS0001776	70140159	C11	T999	2020-06-30	-6000	-60
TS0001776	70140554	C11	T999	2020-06-30	-43723	-874.46
TS0001776	70140554	C11	T999	2020-07-09	14	0.28
TS0001776	70140159	C11	T999	2020-07-24	60	0.6
TS0001776	70140554	C11	T999	2020-07-24	90	1.8
TS0001776	70140159	C11	T999	2020-07-25	146	1.46
TK1000009	70110226	E11	T999	2020-07-16	-56	-1.68
ADJ070237	70310204	A008	TB03	2020-07-17	-5000	-350
ADJ070552	70215023	A008	TB06	2020-07-22	-1000	-450
ADJ070571	7021806201	A008	TB06	2020-07-22	-1200	-552
ADJ070572	7021013003	A008	TB06	2020-07-22	-600	-258
ADJ071270	70218083	A008	TB06	2020-07-25	-2500	-1400
ADJ069590	70118008	A008	TEK01	2020-07-09	-20	-18.2
ADJ069700	710007000018	A008	TEK01	2020-07-10	-100	-397
ADJ069768	70310141	A008	TEK01	2020-07-10	-135	-76.95
ADJ070554	70210019	A008	TEK01	2020-07-22	-784	-533.12
ADJ070691	70210019	A008	TEK01	2020-07-23	784	533.12
ADJ070032	02208817	A03	TEK02	2020-07-16	-1	-264.6
ADJ070121	02208800035	A03	TEK02	2020-07-16	-1	-426.6
ADJ070342	70218079	A008	TES01	2020-07-21	-16	-106.08
ADJ069623	70110291	A008	TK03	2020-07-09	-2000	-60
ADJ071246	70140663	A008	TK03	2020-07-25	-25000	-1000
ADJ071316	70140391	A008	TK03	2020-07-25	-20000	-200
ADJ068820	70110291	A03	TK06	2020-06-30	-38	-1.14
ADJ069098	70310150	A03	TK06	2020-07-07	-1	-0.35
ADJ069117	70218000005	A03	TK06	2020-07-07	-1	-1.48
TK1000005	70140698	E11	TK06	2020-07-16	-1914	-19.14
ADJ070280	70210088	A008	TL06A	2020-07-19	-2500	-750
ADJ071291	70140602	A008	TL06B	2020-07-25	-2000	-20
ADJ069109	70140561	A03	TL06B	2020-07-07	-2000	-40
ADJ069165	70140602	A03	TL06B	2020-07-07	-4000	-40
ADJ069361	70140561	A03	TL06B	2020-07-08	-4000	-80
ADJ069414	70140391	A03	TL06B	2020-07-08	-2000	-20
ADJ069733	70140561	A03	TL06B	2020-07-10	-270	-5.4
ADJ069751	70140561	A03	TL06B	2020-07-10	-1730	-34.6
ADJ069795	70140391	A03	TL06B	2020-07-10	-2000	-20
ADJ070081	70140561	A03	TL06B	2020-07-16	-2000	-40
ADJ070158	70140391	A03	TL06B	2020-07-16	-2000	-20
ADJ070395	70140561	A03	TL06B	2020-07-21	-2000	-40
ADJ070399	70210088	A03	TL06B	2020-07-21	-1500	-450
ADJ070410	70140391	A03	TL06B	2020-07-21	-2000	-20
ADJ070875	70210088	A03	TL06B	2020-07-24	-1500	-450
ADJ070900	70210088	A03	TL06B	2020-07-24	-2000	-600
ADJ068913	70410305	A008	TYE1	2020-06-30	-1000	-20
ADJ069405	70140553	A008	TYE1	2020-07-08	-8000	-80
ADJ071180	70410325	A008	TYE1	2020-07-24	-900	-234
ADJ071192	70218000002	A008	TYE1	2020-07-25	-200	-146
ADJ071222	70140391	A008	TYE1	2020-07-25	-10000	-100
ADJ071229	710012000004	A008	TYE1	2020-07-25	-30000	-1800
ADJ071231	70210120	A008	TYE1	2020-07-25	-1000	-510
ADJ071247	70140663	A008	TYE1	2020-07-25	-5000	-200
ADJ071275	710004000001	A008	TYE1	2020-07-25	-20000	-1200
ADJ071333	70140662	A008	TYE1	2020-07-25	-50000	-1500
ADJ071334	710012000003	A008	TYE1	2020-07-25	-52000	-2600
ADJ070585	710026060027	A008	TZ08	2020-07-22	-6000	-540
ADJ071220	710026060027	A008	TZ08	2020-07-25	-2000	-180
ADJ071243	710030000004	A008	TZ08	2020-07-25	-10000	-600
ADJ071282	70140391	A008	TZ08	2020-07-25	-30000	-300
ADJ071296	70310118	A008	TZ08	2020-07-25	-20000	-1800
ADJ069892	710026060027	A008	TZ12	2020-07-12	-15000	-1350
ADJ071264	70140391	A008	TZ12	2020-07-25	-30000	-300
ADJ071343	70310118	A008	TZ12	2020-07-25	-10000	-900
TH1000219	76010081	D13	T175	2020-07-06	-16	-1.6
TH1000219	76010081	D13	T175	2020-07-06	16	1.6
TH1000219	76010081	D13	T175	2020-07-13	-8	-0.8
TH1000219	76010081	D13	T175	2020-07-13	8	0.8
TK1000025	76313006	E11	T175	2020-07-16	-121	-15.73
TK1000025	76313006	E11	T175	2020-07-16	121	15.73
TK1000025	76014211	E11	T175	2020-07-16	-551	-55.1
TK1000025	76014211	E11	T175	2020-07-16	551	55.1
ADJ070947	76012015	A03	TL06B	2020-07-24	-166	-119.52
TS0001781	73018731	C11	T175	2020-06-29	-1372	-8767.08
TS0001781	73018731	C11	T175	2020-06-29	1372	8767.08
TS0001781	73018731	C11	T175	2020-06-29	-28	-178.92
TS0001781	73018731	C11	T175	2020-06-29	28	178.92
TK1000025	76515202	E11	T175	2020-07-10	-10	-1.3
TK1000025	76515202	E11	T175	2020-07-10	10	1.3
TK1000025	76515202	E11	T175	2020-07-10	-10	-1.3
TK1000025	76515202	E11	T175	2020-07-10	10	1.3
TK1000025	76515202	E11	T175	2020-07-16	-835	-108.55
TK1000025	76515202	E11	T175	2020-07-16	835	108.55
ADJ069728	76513106	A008	T184	2020-07-10	-30	-3
ADJ069747	708400115	A008	T184	2020-07-10	-32	-11.52
ADJ069827	70843020	A008	T184	2020-07-10	-4	-0.4
ADJ071263	76711601	A008	T184	2020-07-25	-31	-8.68
ADJ071306	76810017	A008	T184	2020-07-25	-351	-119.34
ADJ071314	76715005	A008	T184	2020-07-25	-81	-16.2
ADJ071315	7671503502	A008	T184	2020-07-25	-10	-7.5
ADJ071317	76614102	A008	T184	2020-07-25	-15	-4.95
ADJ070035	760004000132	A03	T188	2020-07-16	-1	-212.35
ADJ070079	760004000126	A03	T188	2020-07-16	-1	-106.18
ADJ070156	76710056	A03	T188	2020-07-16	-1.5	-1.215
ADJ070839	760004000132	A03	T188	2020-07-24	-1	-212.35
ADJ070840	760004060134	A03	T188	2020-07-24	-3	-68.31
ADJ070873	760004000126	A03	T188	2020-07-24	-1	-106.18
ADJ058321	76510880105	D51	T331	2020-07-02	2	3.62
ADJ058321	76510880105	D51	T331	2020-07-07	4	7.24
ADJ058321	76510880101	D51	T331	2020-07-07	1	1.22
ADJ058321	760004060035	D51	T331	2020-07-24	2	17.48
ADJ055916	760004060133	F41	T331	2020-07-02	3	85.38
ADJ055916	760004060131	F41	T331	2020-07-02	2	266.4
TG1000318	76710055	D21	T999	2020-07-25	1195	167.3
ADJ069536	76813200007	A008	TB03	2020-07-09	-300	-162
ADJ069587	87009000036	A008	TB03	2020-07-09	-400	-468
ADJ069605	76813200005	A008	TB03	2020-07-09	-300	-201
ADJ069620	76712204	A008	TB03	2020-07-09	-1000	-190
ADJ068716	76811511	A008	TEL02	2020-06-28	-4	-142.56
ADJ069164	07411503	A008	TES01	2020-07-07	-3	-54.42
ADJ070154	760004060134	A03	TES02	2020-07-16	-4	-91.08
ADJ070966	76818000040	A03	TES02	2020-07-24	-2	-55.3
ADJ070365	760006000019	A03	TG06	2020-07-21	-10	-2.2
ADJ070391	70844052	A03	TG06	2020-07-21	-10	-1.7
ADJ070449	76310004	A03	TG06	2020-07-21	-10	-2.8
ADJ069942	70843010	A008	TL06A	2020-07-14	-300	-63
ADJ069943	76712058	A008	TL06A	2020-07-14	-480	-57.6
ADJ069967	76814100008	A008	TL06A	2020-07-15	-400	-308
ADJ068971	7084001117	A008	TL06B	2020-07-04	-400	-168
ADJ071237	760006000002	A008	TL06B	2020-07-25	-180	-147.6
ADJ071257	70848000008	A008	TL06B	2020-07-25	-100	-44
ADJ069266	70843010	A03	TL06B	2020-07-08	-30	-6.3
ADJ069667	70843010	A03	TL06B	2020-07-10	-200	-42
ADJ069796	76513106	A03	TL06B	2020-07-10	-30	-3
ADJ070080	76513002	A03	TL06B	2020-07-16	-12	-2.16
ADJ068911	55110060	A008	T139	2020-06-30	99000	6930
ADJ068914	55110060	A008	T139	2020-06-30	-198000	-13860
ADJ069891	5501250201	A008	T139	2020-07-12	-3000	-150
ADJ069901	55110060	A008	T139	2020-07-12	-198000	-13860
ADJ070588	55110060	A008	T139	2020-07-22	-60	-4.2
TS0001781	55018124	C11	T175	2020-06-30	0.0954	23.0343
TS0001781	55018124	C11	T175	2020-07-02	-0.0954	-23.0343
TS0001781	55112026	C11	T175	2020-07-21	-6	-8.88
TS0001781	55112026	C11	T175	2020-07-21	6	8.88
ADJ070526	55010086	E11	T175	2020-07-21	-200	-48
ADJ070526	55010086	E11	T175	2020-07-21	200	48
TK1000025	55010030	E11	T175	2020-07-18	-4	-0.04
TK1000025	55010030	E11	T175	2020-07-18	4	0.04
ADJ070977	50000100001116	F11	T175	2020-07-24	9	10.44
ADJ070977	50000100001116	F11	T175	2020-07-24	-9	-10.44
ADJ070977	50113124	F11	T175	2020-07-24	-9	-7.83
ADJ070977	50113124	F11	T175	2020-07-24	9	7.83
ADJ070977	50235263	F11	T175	2020-07-24	4	31.52
ADJ070977	50235263	F11	T175	2020-07-24	-4	-31.52
ADJ070977	55110039	F11	T175	2020-07-24	93	3.72
ADJ070977	55110039	F11	T175	2020-07-24	-93	-3.72
ADJ070977	55012734	F11	T175	2020-07-24	7	5.32
ADJ070977	55012734	F11	T175	2020-07-24	-7	-5.32
ADJ071074	55013002	F11	T175	2020-07-24	2	1.02
ADJ071074	55013002	F11	T175	2020-07-24	-2	-1.02
ADJ068908	75110202	A008	T184	2020-06-30	-10	-11
TK1000039	500005060005	E11	T331	2020-07-03	4	30.36
ADJ055916	500005060024	F41	T331	2020-07-02	2	2.28
ADJ055916	500005060024	F41	T331	2020-07-07	9	10.26
ADJ055916	500005060024	F41	T331	2020-07-14	7	7.98
ADJ055916	500005060024	F41	T331	2020-07-24	16	18.24
TS0001776	55018124	C11	T999	2020-06-28	0.2072	50.0284
TS0001776	55018124	C11	T999	2020-06-29	0.0112	2.7042
TS0001776	55110028	C11	T999	2020-06-30	-704.15	-119.7055
TS0001776	55010123	C11	T999	2020-07-02	6059.274	3574.9717
TS0001776	55010017	C11	T999	2020-07-02	-6059.274	-3574.9717
TS0001776	55018124	C11	T999	2020-07-02	0.0954	23.0343
TS0001776	55010017	C11	T999	2020-07-06	-2424.645	-1430.5406
TS0001776	55010123	C11	T999	2020-07-06	2424.645	1430.5406
TS0001776	55018124	C11	T999	2020-07-06	0.0596	14.3904
TS0001776	55010017	C11	T999	2020-07-06	-432	-254.88
TS0001776	55010123	C11	T999	2020-07-06	432	254.88
TS0001776	55010017	C11	T999	2020-07-09	-516.375	-304.6613
TS0001776	55010123	C11	T999	2020-07-09	516.375	304.6613
TS0001776	55018124	C11	T999	2020-07-09	0.045	10.8653
TS0001776	55010017	C11	T999	2020-07-10	1384.608	816.9187
TS0001776	55010123	C11	T999	2020-07-10	1384.608	816.9187
TS0001776	55018124	C11	T999	2020-07-11	0.045	10.8653
TS0001776	55010123	C11	T999	2020-07-11	859.5	507.105
TS0001776	55010017	C11	T999	2020-07-11	-859.5	-507.105
TS0001776	55010017	C11	T999	2020-07-14	-1471.5	-868.185
TS0001776	55010123	C11	T999	2020-07-14	1471.5	868.185
TS0001776	55010123	C11	T999	2020-07-16	1449	854.91
TS0001776	55010017	C11	T999	2020-07-16	-1449	-854.91
TS0001776	55018124	C11	T999	2020-07-19	0.0005	0.1207
TS0001776	55010123	C11	T999	2020-07-22	6849.72	4041.3348
TS0001776	55018124	C11	T999	2020-07-22	0.0003	0.0724
TS0001776	55110028	C11	T999	2020-07-23	166.45	28.2965
TS0001776	55010123	C11	T999	2020-07-24	1809	1067.31
TS0001776	55018124	C11	T999	2020-07-24	0.045	10.8653
TS0001776	55018124	C11	T999	2020-07-25	0.001	0.2415
TS0001776	55010017	C11	T999	2020-07-25	-414.72	-244.6848
TS0001776	55010123	C11	T999	2020-07-25	414.72	244.6848
TS0001776	55010123	C11	T999	2020-07-25	32.229	19.0151
TS0001776	55018124	C11	T999	2020-07-25	0.0002	0.0483
TS0001776	55110042	C11	T999	2020-07-25	298.76	26.8884
ADJ071381	60510013	F11	T999	2020-07-25	25.8	1433.964
ADJ071383	60510013	F11	T999	2020-07-25	54.56	3032.4448
ADJ055096	500005060024	F41	T999	2020-07-09	2	2.28
ADJ069881	55010086	A008	TB03	2020-07-11	-300	-72
ADJ069882	55010086	A008	TB03	2020-07-11	-100	-24
ADJ069916	55110035	A008	TES01	2020-07-13	-100	-1447
TL1000603	500011000022	D11	TL03	2020-07-18	-2	-2649.52
TL1000603	55110038	D11	TL03	2020-07-18	-9000	-360
ADJ070262	51082192	A008	TPJ1	2020-07-17	-6	-7.98
ADJ071183	51082192	A008	TPJ1	2020-07-24	-27	-35.91
ADJ071331	50010130	A008	TPJ1	2020-07-25	-30	-1935.6
ADJ071332	51060139	A008	TPJ1	2020-07-25	-50	-1008
ADJ071347	50031500010	A008	TPJ1	2020-07-25	-2	-1600
ADJ071348	51082192	A008	TPJ1	2020-07-25	-16	-21.28
ADJ071254	5502390301	A008	TYE1	2020-07-25	-10	-6.9
ADJ071322	50000100001501	A008	TYE1	2020-07-25	-110	-19.8
ADJ068966	600005061426	F11	T175	2020-07-03	-1	-0.32
ADJ068966	600005061426	F11	T175	2020-07-03	1	0.32
ADJ069021	64138251	F31	T175	2020-07-06	1	2.23
ADJ069021	64138251	F31	T175	2020-07-06	-1	-2.23
ADJ068946	600005063194	F11	T331	2020-07-01	1	0.41
ADJ069011	600005063216	F11	T331	2020-07-06	34	18.36
ADJ069661	600005063216	F11	T331	2020-07-09	8	4.32
ADJ068947	64136318	F31	T331	2020-07-01	73	81.03
ADJ069946	600005062841	G11	T331	2020-07-14	2	0.8
ADJ068930	64510002	A008	T138	2020-07-01	-300000	-3000
ADJ070291	64510002	A008	T138	2020-07-19	-300000	-3000
ADJ069021	64510032	F31	T175	2020-07-06	1	0.02
ADJ069021	64318254	F31	T175	2020-07-06	1	0.22
ADJ069021	64510032	F31	T175	2020-07-06	-1	-0.02
ADJ069021	64318254	F31	T175	2020-07-06	-1	-0.22
ADJ069011	64414100007	F11	T331	2020-07-06	25	0.5
ADJ069011	64414100007	F11	T331	2020-07-09	5	0.1
ADJ069661	64414100007	F11	T331	2020-07-09	66	1.32
ADJ062132	600027060037	F31	T331	2020-07-07	3	0.06
ADJ062132	600027060037	F31	T331	2020-07-09	3	0.06
ADJ062132	600027060037	F31	T331	2020-07-14	4	0.08
ADJ055916	600027060340	F41	T331	2020-07-02	1	0.02
ADJ055916	600027060340	F41	T331	2020-07-02	1	0.02
TK1000024	64510002	E11	T999	2020-07-22	5052	50.52
TK1000024	64510002	E11	T999	2020-07-23	16004	160.04
TK1000024	64510002	E11	T999	2020-07-24	4100	41
TK1000024	64510002	E11	T999	2020-07-24	5977	59.77
ADJ068701	64510002	F11	T999	2020-06-27	350000	3500
ADJ071071	64510002	F11	T999	2020-07-24	100000	1000
ADJ071387	64510002	F11	T999	2020-07-25	-68924	-689.24
ADJ068726	64510002	G11	T999	2020-06-28	2	0.02
ADJ069016	64510002	G11	T999	2020-07-06	4	0.04
ADJ070612	600004070450	G11	T331	2020-07-22	3	0.33
ADJ070612	600004069438	G11	T331	2020-07-22	3	0.21
ADJ070612	600004070451	G11	T331	2020-07-22	3	0.15
ADJ070612	600004069440	G11	T331	2020-07-22	3	0.15
ADJ070612	600004070452	G11	T331	2020-07-22	5	0.65
ADJ070612	600004069442	G11	T331	2020-07-22	3	0.15
ADJ070134	60538000001	A008	T184	2020-07-16	-1	-9.51
ADJ069856	6031500503	A008	T108	2020-07-11	-360000	-3600
ADJ068892	600008000259	A03	T130N	2020-06-30	-231	-2.31
ADJ069194	600008000259	A03	T130N	2020-07-07	-48	-0.48
ADJ069578	60313040	A03	T130N	2020-07-09	-47	-0.47
ADJ069596	600008000645	A03	T130N	2020-07-09	-12	-0.12
ADJ069630	600008000259	A03	T130N	2020-07-09	-102	-1.02
ADJ070108	600008000265	A03	T130N	2020-07-16	-135	-1.35
ADJ070189	600008000259	A03	T130N	2020-07-16	-89	-0.89
ADJ070474	600008000259	A03	T130N	2020-07-21	-30	-0.3
ADJ071164	600001072559	A03	T130N	2020-07-24	-9	-0.09
ADJ068928	61210001	A008	T138	2020-07-01	-1280000	-12800
ADJ068929	600003060002	A008	T138	2020-07-01	-600000	-6000
ADJ070276	61210001	A008	T138	2020-07-19	-720000	-7200
ADJ070284	600003060002	A008	T138	2020-07-19	-100000	-1000
ADJ071215	600003060002	A008	T138	2020-07-25	-292500	-2925
ADJ071234	61210001	A008	T138	2020-07-25	-870000	-8700
ADJ070226	61210001	A008	T139	2020-07-17	160000	1600
ADJ070227	61210001	A008	T139	2020-07-17	-160000	-1600
ADJ070228	61210001	A008	T139	2020-07-17	-160000	-1600
ADJ070236	62010185	A008	T139	2020-07-17	-80000	-800
ADJ068741	600001001626	F11	T175	2020-06-29	2	0.14
ADJ068741	60110005	F11	T175	2020-06-29	-2	-0.06
ADJ068966	600008060073	F11	T175	2020-07-03	11	0.99
ADJ068966	600008060073	F11	T175	2020-07-03	-11	-0.99
ADJ070796	600008060073	F11	T175	2020-07-23	14	1.26
ADJ070796	600008060073	F11	T175	2020-07-23	-14	-1.26
ADJ070555	600001062562	A008	T180	2020-07-22	-14770	-1033.9
ADJ070561	600001004081	A008	T180	2020-07-22	-9158	-641.06
ADJ070562	600001063049	A008	T180	2020-07-22	-13820	-829.2
ADJ070563	600001063169	A008	T180	2020-07-22	-9460	-662.2
ADJ070582	600001061047	A008	T180	2020-07-22	-9698	-4461.08
ADJ070591	600001063164	A008	T180	2020-07-22	-10484	-629.04
ADJ070592	60010002021	A008	T180	2020-07-22	-11424	-799.68
ADJ070595	600001060257	A008	T180	2020-07-22	-5400	-324
ADJ070596	600001062575	A008	T180	2020-07-22	-8544	-598.08
ADJ070597	600001063180	A008	T180	2020-07-22	-2706	-189.42
ADJ070598	60010001172	A008	T180	2020-07-22	-10266	-4722.36
ADJ070608	600001063167	A008	T180	2020-07-22	-8498	-509.88
ADJ070609	600001063179	A008	T180	2020-07-22	-6960	-417.6
ADJ070624	60010001525	A008	T180	2020-07-22	-1498	-89.88
ADJ070625	600001061045	A008	T180	2020-07-22	-1974	-118.44
ADJ070626	600001063166	A008	T180	2020-07-22	-2056	-123.36
